pptyp,dpurp,mode,deptm_hr,trexpfac,travdist,travtime,delay,source
Part-Time Worker,Social,HOV2,8,2011,7.443682272,16.6776482,1.443749638,soundcast
Part-Time Worker,Social,HOV2,9,2615,6.761681331,15.16897696,0.865550575,soundcast
Part-Time Worker,Social,HOV2,10,2556,6.426768181,14.49160554,0.524633708,soundcast
Part-Time Worker,Social,HOV2,11,2317,6.636914795,14.95390918,0.70840637,soundcast
Part-Time Worker,Social,HOV2,12,2148,7.372493232,15.73470461,0.755412244,soundcast
Part-Time Worker,Social,HOV2,13,2321,7.179613694,15.66510047,0.838081945,soundcast
Part-Time Worker,Social,HOV2,14,2229,6.948258763,16.02924385,1.402402215,soundcast
Part-Time Worker,Social,HOV2,15,2190,7.268380142,17.77004324,2.734897125,soundcast
Part-Time Worker,Social,HOV2,16,2822,6.370617944,16.78325841,2.851986261,soundcast
Part-Time Worker,Social,HOV2,17,2806,6.966289919,17.04428295,2.430843888,soundcast
Part-Time Worker,Social,HOV2,18,2807,6.004890149,14.84195626,1.452362386,soundcast
Part-Time Worker,Social,HOV2,19,1783,6.408791418,14.65561809,0.698803736,soundcast
Part-Time Worker,Social,HOV2,20,1396,6.684042563,14.24326986,-0.000218679,soundcast
Part-Time Worker,Social,HOV2,21,882,5.976987093,13.52922394,0.069586748,soundcast
Part-Time Worker,Social,HOV2,22,242,5.599727077,12.87186238,0.082812788,soundcast
Part-Time Worker,Social,HOV2,23,84,5.469500071,13.16419639,0.121458296,soundcast
Part-Time Worker,Social,HOV3+,0,20,4.663763857,11.81436133,0.202861328,soundcast
Part-Time Worker,Social,HOV3+,1,13,6.812503166,13.81618704,-0.143043733,soundcast
Part-Time Worker,Social,HOV3+,2,2,11.95242746,19.87482125,-0.310178753,soundcast
Part-Time Worker,Social,HOV3+,3,129,8.831375877,17.04191657,0.213234398,soundcast
Part-Time Worker,Social,HOV3+,4,77,6.141377604,14.19143086,-0.051945766,soundcast
Part-Time Worker,Social,HOV3+,5,150,11.02263418,21.13637967,1.426913004,soundcast
Part-Time Worker,Social,HOV3+,6,453,7.629100162,17.39329339,1.759849681,soundcast
Part-Time Worker,Social,HOV3+,7,806,7.868530681,17.29083214,1.802358197,soundcast
Part-Time Worker,Social,HOV3+,8,1272,7.241128489,16.16820911,1.219466972,soundcast
Part-Time Worker,Social,HOV3+,9,1522,6.772551386,15.04937681,0.844173136,soundcast
Part-Time Worker,Social,HOV3+,10,1529,6.746565245,14.90500825,0.661267247,soundcast
Part-Time Worker,Social,HOV3+,11,1315,6.468709745,14.66752685,0.627177037,soundcast
Part-Time Worker,Social,HOV3+,12,1301,7.330205289,15.8407638,0.760948273,soundcast
Part-Time Worker,Social,HOV3+,13,1397,6.920960559,15.4242882,0.871138591,soundcast
Part-Time Worker,Social,HOV3+,14,1287,6.931964666,15.84714287,1.366233784,soundcast
Part-Time Worker,Social,HOV3+,15,1375,8.065001628,19.20237024,3.211701149,soundcast
Part-Time Worker,Social,HOV3+,16,1612,6.358527468,16.74239504,2.847804467,soundcast
Part-Time Worker,Social,HOV3+,17,1759,6.599369375,16.22544507,2.092215967,soundcast
Part-Time Worker,Social,HOV3+,18,1676,6.582566385,15.78740029,1.684601964,soundcast
Part-Time Worker,Social,HOV3+,19,1058,6.46368202,14.70127394,0.72448755,soundcast
Part-Time Worker,Social,HOV3+,20,864,6.555833617,14.11496125,-0.009436899,soundcast
Part-Time Worker,Social,HOV3+,21,582,5.690136453,13.030808,0.013814878,soundcast
Part-Time Worker,Social,HOV3+,22,148,5.622274136,12.70722536,-0.083585448,soundcast
Part-Time Worker,Social,HOV3+,23,61,4.971227956,12.13469515,-0.069895011,soundcast
Part-Time Worker,Social,SOV,0,67,5.553890527,12.86115597,-0.098694777,soundcast
Part-Time Worker,Social,SOV,1,45,5.445751091,12.19140731,-0.289259354,soundcast
Part-Time Worker,Social,SOV,2,14,4.438034533,11.75326018,-0.475311252,soundcast
Part-Time Worker,Social,SOV,3,301,6.56357871,14.36776898,0.012951708,soundcast
Part-Time Worker,Social,SOV,4,206,4.825305112,11.96779715,0.203670937,soundcast
Part-Time Worker,Social,SOV,5,428,7.5667373,16.62050884,1.191817247,soundcast
Part-Time Worker,Social,SOV,6,1232,6.26037596,15.57544526,1.676549153,soundcast
Part-Time Worker,Social,SOV,7,2267,6.249834458,15.46223094,1.658737338,soundcast
Part-Time Worker,Social,SOV,8,3440,5.624963631,14.08837079,1.087824277,soundcast
Part-Time Worker,Social,SOV,9,4152,5.416312498,13.48486167,0.750625153,soundcast
Part-Time Worker,Social,SOV,10,4495,5.426141694,13.33483862,0.54372405,soundcast
Part-Time Worker,Social,SOV,11,4160,5.633656549,13.59302528,0.561998838,soundcast
Part-Time Worker,Social,SOV,12,4019,5.570168355,13.51066929,0.569604345,soundcast
Part-Time Worker,Social,SOV,13,4329,5.591691123,13.6383098,0.643271681,soundcast
Part-Time Worker,Social,SOV,14,4014,5.601090039,13.92842227,1.005607122,soundcast
Part-Time Worker,Social,SOV,15,4288,5.819621221,15.27918113,1.974652209,soundcast
Part-Time Worker,Social,SOV,16,5193,5.310408284,15.17193632,2.47796559,soundcast
Part-Time Worker,Social,SOV,17,5322,5.710010598,15.44294018,2.232558748,soundcast
Part-Time Worker,Social,SOV,18,4762,5.060384035,13.52237074,1.235631977,soundcast
Part-Time Worker,Social,SOV,19,2991,5.524086218,13.69709108,0.771256908,soundcast
Part-Time Worker,Social,SOV,20,2385,5.253728497,12.64093721,0.062559848,soundcast
Part-Time Worker,Social,SOV,21,1451,4.818388134,12.04940134,0.081682529,soundcast
Part-Time Worker,Social,SOV,22,508,4.878378538,11.81788881,-0.130752921,soundcast
Part-Time Worker,Social,SOV,23,181,4.353519645,11.41549782,-0.060855773,soundcast
Part-Time Worker,Social,Transit,4,11,4.970909091,40.26062677,27.65971768,soundcast
Part-Time Worker,Social,Transit,5,24,11.22125,52.99661902,32.93911902,soundcast
Part-Time Worker,Social,Transit,6,65,7.600153846,46.88067124,31.05467124,soundcast
Part-Time Worker,Social,Transit,7,93,6.401505376,39.01949665,24.81799127,soundcast
Part-Time Worker,Social,Transit,8,117,5.825128205,36.04442438,22.19613378,soundcast
Part-Time Worker,Social,Transit,9,110,3.880818182,28.81042099,17.1476028,soundcast
Part-Time Worker,Social,Transit,10,138,4.594492754,30.03442547,17.40268634,soundcast
Part-Time Worker,Social,Transit,11,122,5.249754098,34.7249875,21.34449569,soundcast
Part-Time Worker,Social,Transit,12,145,3.896482759,29.05630343,17.37299309,soundcast
Part-Time Worker,Social,Transit,13,119,4.926134454,30.66798745,17.48613871,soundcast
Part-Time Worker,Social,Transit,14,142,5.415070423,34.03010525,20.47778131,soundcast
Part-Time Worker,Social,Transit,15,150,5.1732,32.41974381,18.96474381,soundcast
Part-Time Worker,Social,Transit,16,183,5.633661202,33.44592876,19.39953532,soundcast
Part-Time Worker,Social,Transit,17,165,4.251939394,30.27319528,17.64398316,soundcast
Part-Time Worker,Social,Transit,18,125,3.82072,27.93566518,15.99046518,soundcast
Part-Time Worker,Social,Transit,19,97,4.459587629,33.12512483,20.64347534,soundcast
Part-Time Worker,Social,Transit,20,37,2.996216216,23.12642383,12.26345085,soundcast
Part-Time Worker,Social,Transit,21,22,3.908636364,27.96196073,16.33105164,soundcast
Part-Time Worker,Social,Walk,0,31,1.321717583,26.43435166,19.01628714,soundcast
Part-Time Worker,Social,Walk,1,33,1.137306108,22.74612216,16.46854641,soundcast
Part-Time Worker,Social,Walk,2,9,0.664839653,13.29679306,7.892348614,soundcast
Part-Time Worker,Social,Walk,3,345,1.714516163,34.29032326,26.59449718,soundcast
Part-Time Worker,Social,Walk,4,207,1.907905901,38.15811801,30.16748999,soundcast
Part-Time Worker,Social,Walk,5,473,2.226680596,44.53361192,35.87781911,soundcast
Part-Time Worker,Social,Walk,6,1151,1.861344094,37.22688188,29.17734235,soundcast
Part-Time Worker,Social,Walk,7,2131,1.653457634,33.06915269,25.4291433,soundcast
Part-Time Worker,Social,Walk,8,2985,1.536795384,30.73590767,23.2808792,soundcast
Part-Time Worker,Social,Walk,9,3448,1.388153075,27.76306149,20.59074131,soundcast
Part-Time Worker,Social,Walk,10,3168,1.340291747,26.80583493,19.66291195,soundcast
Part-Time Worker,Social,Walk,11,2879,1.400651392,28.01302783,20.84052696,soundcast
Part-Time Worker,Social,Walk,12,3032,1.395867193,27.91734385,20.73233066,soundcast
Part-Time Worker,Social,Walk,13,3167,1.394519575,27.89039151,20.68382378,soundcast
Part-Time Worker,Social,Walk,14,2862,1.430228327,28.60456653,21.35038763,soundcast
Part-Time Worker,Social,Walk,15,3156,1.45783609,29.15672179,21.92466222,soundcast
Part-Time Worker,Social,Walk,16,3832,1.4350988,28.701976,21.48003707,soundcast
Part-Time Worker,Social,Walk,17,4249,1.395600396,27.91200791,20.71712912,soundcast
Part-Time Worker,Social,Walk,18,3848,1.270628854,25.41257708,18.42848924,soundcast
Part-Time Worker,Social,Walk,19,2503,1.352548058,27.05096116,19.95782493,soundcast
Part-Time Worker,Social,Walk,20,1996,1.294266232,25.88532464,18.85750901,soundcast
Part-Time Worker,Social,Walk,21,1014,1.104190309,22.08380618,15.42072925,soundcast
Part-Time Worker,Social,Walk,22,277,1.256454523,25.12909046,18.20999299,soundcast
Part-Time Worker,Social,Walk,23,90,1.236887534,24.73775067,17.76019512,soundcast
Part-Time Worker,Work,Bike,0,8,4.178777698,27.83899463,17.94649463,soundcast
Part-Time Worker,Work,Bike,1,5,1.901984786,12.67989857,4.733898571,soundcast
Part-Time Worker,Work,Bike,2,2,2.693950758,17.78170455,9.051704545,soundcast
Part-Time Worker,Work,Bike,3,38,11.98943864,79.40237469,60.15237469,soundcast
Part-Time Worker,Work,Bike,4,90,11.14667151,74.28736816,55.62147927,soundcast
Part-Time Worker,Work,Bike,5,225,10.61262463,70.60173095,52.4444865,soundcast
Part-Time Worker,Work,Bike,6,521,7.153714604,47.53521498,32.72918811,soundcast
Part-Time Worker,Work,Bike,7,801,6.215209162,41.31832086,27.31753434,soundcast
Part-Time Worker,Work,Bike,8,819,5.111884374,34.00832136,21.48911501,soundcast
Part-Time Worker,Work,Bike,9,548,4.877695955,32.4724913,20.33526503,soundcast
Part-Time Worker,Work,Bike,10,361,5.091486734,33.86270018,21.78754783,soundcast
Part-Time Worker,Work,Bike,11,365,5.194364722,34.59157116,22.02211911,soundcast
Part-Time Worker,Work,Bike,12,375,4.920861531,32.74495229,20.66260562,soundcast
Part-Time Worker,Work,Bike,13,347,4.977284792,33.06932911,21.01716773,soundcast
Part-Time Worker,Work,Bike,14,322,5.319726076,35.3461356,22.63501759,soundcast
Part-Time Worker,Work,Bike,15,286,4.747890831,31.59076025,19.56666934,soundcast
Part-Time Worker,Work,Bike,16,271,4.127507281,27.45024748,16.26810726,soundcast
Part-Time Worker,Work,Bike,17,202,4.574017427,30.43985041,18.38029595,soundcast
Part-Time Worker,Work,Bike,18,117,3.907069563,26.03133896,14.68159537,soundcast
Part-Time Worker,Work,Bike,19,68,3.790892794,25.2390829,14.91761231,soundcast
Part-Time Worker,Work,Bike,20,55,3.744768796,24.93019647,14.50874193,soundcast
Part-Time Worker,Work,Bike,21,39,3.963377658,26.38980275,15.54775147,soundcast
Part-Time Worker,Work,Bike,22,16,3.348074421,22.29847909,12.56035409,soundcast
Part-Time Worker,Work,Bike,23,19,3.881806752,25.77041822,14.28726032,soundcast
Part-Time Worker,Work,HOV2,0,35,4.353065566,11.0152367,-0.428191868,soundcast
Part-Time Worker,Work,HOV2,1,16,5.425626318,12.55207838,0.005203376,soundcast
Part-Time Worker,Work,HOV2,2,9,3.588307646,10.17920346,0.373647905,soundcast
Part-Time Worker,Work,HOV2,3,115,12.45448268,21.43307156,-0.003884959,soundcast
Part-Time Worker,Work,HOV2,4,201,10.97955893,20.54721764,0.288710177,soundcast
Part-Time Worker,Work,HOV2,5,524,14.21894414,27.69547085,3.357474663,soundcast
Part-Time Worker,Work,HOV2,6,1607,10.6133582,24.25192076,4.461398047,soundcast
Part-Time Worker,Work,HOV2,7,2818,9.674959913,22.1431803,3.467168944,soundcast
Part-Time Worker,Work,HOV2,8,3155,8.360119642,19.09424703,2.106684427,soundcast
Part-Time Worker,Work,HOV2,9,2339,7.981656555,17.70595308,1.243977878,soundcast
Part-Time Worker,Work,HOV2,10,1845,7.70480897,16.74745063,0.783905915,soundcast
Part-Time Worker,Work,HOV2,11,1900,7.655656165,16.63331918,0.720613912,soundcast
Part-Time Worker,Work,HOV2,12,1876,7.050690045,15.8554295,0.761090485,soundcast
Part-Time Worker,Work,HOV2,13,1739,7.152303391,15.82743939,0.696944852,soundcast
Part-Time Worker,Work,HOV2,14,1583,7.240488715,16.48307667,1.00699328,soundcast
Part-Time Worker,Work,HOV2,15,1325,6.780584787,16.22830696,1.551318283,soundcast
Part-Time Worker,Work,HOV2,16,1089,6.355460453,16.11427167,1.981305646,soundcast
Part-Time Worker,Work,HOV2,17,861,6.816535184,16.47478117,1.806500101,soundcast
Part-Time Worker,Work,HOV2,18,618,5.14425454,13.47904592,0.884143004,soundcast
Part-Time Worker,Work,HOV2,19,315,6.290571926,14.41571726,0.857685512,soundcast
Part-Time Worker,Work,HOV2,20,218,6.384139021,13.96193977,-0.086179497,soundcast
Part-Time Worker,Work,HOV2,21,202,6.071811389,13.65124889,-0.085582788,soundcast
Part-Time Worker,Work,HOV2,22,107,5.612521755,13.18626658,0.0624348,soundcast
Part-Time Worker,Work,HOV2,23,87,4.150642957,11.36487948,-0.120637757,soundcast
Part-Time Worker,Work,HOV3+,0,17,5.43802702,13.03387285,-0.249656563,soundcast
Part-Time Worker,Work,HOV3+,1,7,8.96594789,18.65383194,-0.004739485,soundcast
Part-Time Worker,Work,HOV3+,3,47,15.12650776,24.10484261,-0.002816962,soundcast
Part-Time Worker,Work,HOV3+,4,82,11.63677545,21.06690062,0.485071352,soundcast
Part-Time Worker,Work,HOV3+,5,263,13.26813558,25.60677756,2.637309878,soundcast
Part-Time Worker,Work,HOV3+,6,747,11.13197623,24.59067887,4.311522244,soundcast
Part-Time Worker,Work,HOV3+,7,1236,10.16585918,22.78848806,3.645057636,soundcast
Part-Time Worker,Work,HOV3+,8,1441,8.964195416,20.09396455,2.313138739,soundcast
Part-Time Worker,Work,HOV3+,9,1057,8.454346801,18.29578032,1.28208117,soundcast
Part-Time Worker,Work,HOV3+,10,864,8.004055816,17.07087825,0.895531025,soundcast
Part-Time Worker,Work,HOV3+,11,877,7.791261176,16.97082572,0.776971672,soundcast
Part-Time Worker,Work,HOV3+,12,867,7.242795874,15.96046701,0.801297462,soundcast
Part-Time Worker,Work,HOV3+,13,740,7.698881429,16.66831195,0.801528169,soundcast
Part-Time Worker,Work,HOV3+,14,682,7.335530886,16.89978379,1.273493467,soundcast
Part-Time Worker,Work,HOV3+,15,560,7.299421935,17.12289346,1.619607743,soundcast
Part-Time Worker,Work,HOV3+,16,507,6.712693985,16.87384288,2.260904019,soundcast
Part-Time Worker,Work,HOV3+,17,400,6.408338601,15.71162989,1.494904893,soundcast
Part-Time Worker,Work,HOV3+,18,265,6.720566759,15.91853421,1.205288926,soundcast
Part-Time Worker,Work,HOV3+,19,140,5.822003634,14.03244104,0.767655325,soundcast
Part-Time Worker,Work,HOV3+,20,106,7.285692389,15.4621071,-0.148458933,soundcast
Part-Time Worker,Work,HOV3+,21,95,7.108860841,15.0577889,-0.117158466,soundcast
Part-Time Worker,Work,HOV3+,22,56,5.560543015,13.33017844,0.283749871,soundcast
Part-Time Worker,Work,HOV3+,23,32,6.312305031,13.52580296,0.038615457,soundcast
Part-Time Worker,Work,SOV,0,354,6.271364261,13.83564936,-0.052373238,soundcast
Part-Time Worker,Work,SOV,1,222,5.763433442,13.28971142,-0.090874161,soundcast
Part-Time Worker,Work,SOV,2,86,5.241333734,12.62225451,0.020161482,soundcast
Part-Time Worker,Work,SOV,3,876,12.70250472,22.3914922,-0.034158483,soundcast
Part-Time Worker,Work,SOV,4,1267,12.84992552,23.70605604,1.223191,soundcast
Part-Time Worker,Work,SOV,5,3615,14.40425438,29.10401571,4.589567577,soundcast
Part-Time Worker,Work,SOV,6,12174,11.18241936,25.78788851,5.13591792,soundcast
Part-Time Worker,Work,SOV,7,20303,9.998243456,23.13552013,3.97159805,soundcast
Part-Time Worker,Work,SOV,8,22992,8.778251971,20.11752562,2.533862611,soundcast
Part-Time Worker,Work,SOV,9,16523,7.951014521,17.85691792,1.419066445,soundcast
Part-Time Worker,Work,SOV,10,12064,8.445803151,17.90982518,0.935469244,soundcast
Part-Time Worker,Work,SOV,11,12834,8.02490847,17.30699633,0.893214966,soundcast
Part-Time Worker,Work,SOV,12,12632,7.320501184,16.26908298,0.829441597,soundcast
Part-Time Worker,Work,SOV,13,11043,7.435209723,16.42183389,0.83742386,soundcast
Part-Time Worker,Work,SOV,14,10314,7.484358343,16.79283309,1.14481292,soundcast
Part-Time Worker,Work,SOV,15,9294,6.936907911,16.77162839,1.80874051,soundcast
Part-Time Worker,Work,SOV,16,8306,6.569354047,16.81575848,2.340317831,soundcast
Part-Time Worker,Work,SOV,17,6695,6.511439215,16.21153652,1.853231812,soundcast
Part-Time Worker,Work,SOV,18,4882,6.078667708,14.97238048,1.151509936,soundcast
Part-Time Worker,Work,SOV,19,2409,5.999633351,14.40600936,0.765116878,soundcast
Part-Time Worker,Work,SOV,20,1913,6.415366416,14.15469175,-0.033462983,soundcast
Part-Time Worker,Work,SOV,21,1640,5.77547476,13.2841785,-0.035845891,soundcast
Part-Time Worker,Work,SOV,22,914,5.556982121,12.93262766,0.005866176,soundcast
Part-Time Worker,Work,SOV,23,665,5.038634628,12.23961478,-0.026911537,soundcast
Part-Time Worker,Work,Transit,0,3,4.429603704,17.70166667,10.20833333,soundcast
Part-Time Worker,Work,Transit,1,1,5.38,24.605,13.475,soundcast
Part-Time Worker,Work,Transit,3,17,9.259520046,44.67551962,26.38316668,soundcast
Part-Time Worker,Work,Transit,4,132,13.7238743,61.70999567,37.67984415,soundcast
Part-Time Worker,Work,Transit,5,492,10.94374377,51.02514129,30.89416568,soundcast
Part-Time Worker,Work,Transit,6,1257,8.955370587,43.68508574,25.94697118,soundcast
Part-Time Worker,Work,Transit,7,1958,7.569309255,37.58481511,21.45940653,soundcast
Part-Time Worker,Work,Transit,8,1836,6.331092364,32.24219077,17.92834001,soundcast
Part-Time Worker,Work,Transit,9,1137,5.723111724,29.96811086,16.33800532,soundcast
Part-Time Worker,Work,Transit,10,779,7.036934487,35.54740659,20.26315756,soundcast
Part-Time Worker,Work,Transit,11,825,6.37894268,33.63210576,19.25557243,soundcast
Part-Time Worker,Work,Transit,12,724,6.382500899,32.85172398,18.22227646,soundcast
Part-Time Worker,Work,Transit,13,604,6.60762075,34.23979395,19.39863501,soundcast
Part-Time Worker,Work,Transit,14,629,6.293564724,32.36305561,17.62455004,soundcast
Part-Time Worker,Work,Transit,15,537,6.247272105,31.27657722,16.99801111,soundcast
Part-Time Worker,Work,Transit,16,504,5.888622485,31.38829008,17.2058496,soundcast
Part-Time Worker,Work,Transit,17,359,5.026618969,28.1411795,15.0714302,soundcast
Part-Time Worker,Work,Transit,18,232,4.014622437,24.53203087,12.78931536,soundcast
Part-Time Worker,Work,Transit,19,112,6.339392992,37.09480253,22.08230253,soundcast
Part-Time Worker,Work,Transit,20,82,4.753324338,26.13074747,13.68489381,soundcast
Part-Time Worker,Work,Transit,21,60,3.673979646,20.57599023,9.295823562,soundcast
Part-Time Worker,Work,Transit,22,7,7.03875211,17.84642857,4.806428571,soundcast
Part-Time Worker,Work,Transit,23,3,7.323333333,29.065,13.645,soundcast
Part-Time Worker,Work,Walk,0,57,0.977503735,19.55007469,12.59253083,soundcast
Part-Time Worker,Work,Walk,1,34,0.827010183,16.54020366,10.1875566,soundcast
Part-Time Worker,Work,Walk,2,13,0.57471055,11.494211,5.670364845,soundcast
Part-Time Worker,Work,Walk,3,130,2.671747101,53.43494202,44.00063432,soundcast
Part-Time Worker,Work,Walk,4,182,2.611461803,52.22923606,42.42984045,soundcast
Part-Time Worker,Work,Walk,5,539,2.451240927,49.02481855,39.47782412,soundcast
Part-Time Worker,Work,Walk,6,1402,1.885825734,37.71651467,29.04848329,soundcast
Part-Time Worker,Work,Walk,7,2382,1.499228619,29.98457237,22.06827514,soundcast
Part-Time Worker,Work,Walk,8,2713,1.128001877,22.56003754,15.29418792,soundcast
Part-Time Worker,Work,Walk,9,2199,1.002040066,20.04080132,12.88403006,soundcast
